subscriber_number,fid,created_at_timestamp
5826,250744,1748387652.60897
5827,772168,1748387653.62415
5828,284624,1748387669.39308
5829,1091783,1748387681.05864
5830,193098,1748387682.90025
5831,771864,1748387686.63943
5832,1091797,1748387690.64255
5833,240033,1748387694.65134
5834,867838,1748387694.83524
5835,1091794,1748387698.83973
5836,525791,1748387703.42790
5837,1091798,1748387703.53641
5838,771862,1748387706.88307
5839,1083486,1748387706.90146
5840,404029,1748387706.90332
5841,771706,1748387707.42866
5842,523979,1748387711.53990
5843,239764,1748387715.54723
5844,521589,1748387718.87807
5845,1091777,1748387719.84907
5846,3046,1748387722.86522
5847,405864,1748387732.12092
5848,268646,1748387741.23969
5849,815236,1748387745.24633
5850,6815,1748387747.98573
5851,1091714,1748387748.80809
5852,311715,1748387749.11179
5853,8430,1748387750.95199
5854,1091786,1748387754.81394
5855,600364,1748387758.82463
5856,302201,1748387760.36058
5857,425595,1748387763.17749
5858,291935,1748387775.17709
5859,523808,1748387775.29807
5860,563926,1748387779.18486
5861,245881,1748387783.33482
5862,928460,1748387787.91955
5863,12034,1748387789.01537
5864,772082,1748387791.13503
5865,270149,1748387791.92355
5866,772081,1748387791.93914
5867,772083,1748387792.41812
5868,772032,1748387795.15015
5869,193223,1748387795.15060
5870,395765,1748387799.16002
5871,1091773,1748387803.16676
5872,245344,1748387810.34913
5873,259597,1748387813.75723
5874,284538,1748387826.72720
5875,1091755,1748387831.47836
5876,284628,1748387836.09413
5877,1047052,1748387840.81214
5878,1091807,1748387841.03308
5879,17156,1748387852.45807
5880,772169,1748387867.32084
5881,1091811,1748387868.11019
5882,22213,1748387872.12826
5883,1009380,1748387877.21466
5884,401491,1748387880.17440
5885,953835,1748387892.46430
5886,472829,1748387894.24543
5887,772033,1748387894.25328
5888,191794,1748387900.47156
5889,424009,1748387900.48783
5890,496305,1748387905.44851
5891,1091812,1748387911.37688
5892,1091805,1748387911.40356
5893,246645,1748387913.47171
5894,1091814,1748387913.55599
5895,948431,1748387916.11708
5896,1091792,1748387916.16183
5897,426559,1748387920.12056
5898,1090747,1748387923.25765
5899,384986,1748387924.13471
5900,887650,1748387933.29717
5901,1091727,1748387933.83417
5902,577694,1748387933.83463
5903,1091810,1748387934.63285
5904,1380,1748387938.90783
5905,453598,1748387942.91974
5906,238996,1748387944.55245
5907,772084,1748387944.57005
5908,192369,1748387946.94127
5909,772170,1748387949.34794
5910,234876,1748387951.16941
5911,1091757,1748387953.35480
5912,417360,1748387959.16454
5913,486075,1748387962.41093
5914,1091816,1748387966.43134
5915,353686,1748387966.61665
5916,1091819,1748387970.42772
5917,23815,1748387970.62599
5918,486683,1748387970.62846
5919,266780,1748387974.43932
5920,1091761,1748387978.30568
5921,246935,1748387978.32308
5922,212111,1748387982.31668
5923,19112,1748387995.59181
5924,548652,1748387995.60491
5925,14721,1748388003.00641
5926,873382,1748388007.00054
5927,1091790,1748388012.48920
5928,617392,1748388016.61565
5929,1091769,1748388020.62681
5930,325594,1748388021.01557
5931,1091818,1748388022.94936
5932,258905,1748388026.81974
5933,8685,1748388029.04178
5934,631749,1748388033.10738
5935,772167,1748388034.14587
5936,1091788,1748388034.14650
5937,274860,1748388038.15170
5938,15683,1748388039.68535
5939,771863,1748388040.65529
5940,355106,1748388043.67777
5941,9318,1748388043.68051
5942,475509,1748388052.05560
5943,554348,1748388064.08686
5944,15459,1748388067.15207
5945,1091817,1748388071.16710
5946,14002,1748388074.53876
5947,226609,1748388080.24262
5948,295267,1748388081.66168
5949,236487,1748388087.93824
5950,1091803,1748388090.39306
5951,265156,1748388102.72298
5952,19064,1748388103.85442
5953,686947,1748388104.62866
5954,771865,1748388109.14914
5955,771866,1748388110.19258
5956,966796,1748388114.19350
5957,211816,1748388116.61007
5958,716012,1748388120.65179
5959,1091613,1748388120.89672
5960,799367,1748388124.66205
5961,857656,1748388131.06848
5962,400940,1748388135.10191
5963,896997,1748388135.70235
5964,1091830,1748388136.07992
5965,1091829,1748388136.30351
5966,321125,1748388146.50951
5967,281530,1748388150.92257
5968,236658,1748388150.95838
5969,1091821,1748388150.96074
5970,1091800,1748388152.66486
5971,214470,1748388156.79065
5972,193839,1748388163.97412
5973,9456,1748388167.98671
5974,864674,1748388169.49446
5975,1091796,1748388170.48853
5976,340091,1748388170.48884
5977,351670,1748388171.99366
5978,283786,1748388173.50897
5979,1091833,1748388174.33851
5980,638339,1748388175.68298
5981,1091827,1748388178.35972
5982,338939,1748388182.62333
5983,564734,1748388186.63484
5984,715784,1748388187.45084
5985,527537,1748388201.02966
5986,192679,1748388210.60854
5987,1091824,1748388210.62213
5988,19260,1748388218.85160
5989,520562,1748388222.85889
5990,289935,1748388228.53251
5991,638406,1748388231.03177
5992,772262,1748388244.34204
5993,192779,1748388248.26160
5994,235739,1748388253.02906
5995,1091841,1748388253.05151
5996,265653,1748388257.13812
5997,1091825,1748388261.14076
5998,367719,1748388273.35214
5999,228949,1748388273.35896
6000,771635,1748388273.37328
6001,239531,1748388276.73293
6002,246571,1748388277.37167
6003,333488,1748388278.99281
6004,274085,1748388286.22264
6005,14916,1748388292.92853
6006,877059,1748388295.32395
6007,1091840,1748388296.50168
6008,501732,1748388302.76447
6009,10810,1748388304.52159
6010,772008,1748388308.34223
6011,686439,1748388317.88171
6012,20723,1748388326.30392
6013,772006,1748388331.97062
6014,222288,1748388342.85171
6015,772004,1748388343.15771
6016,558577,1748388343.18545
6017,885607,1748388352.05734
6018,772278,1748388353.59905
6019,1091850,1748388355.77828
6020,18476,1748388357.61826
6021,253246,1748388358.27115
6022,1091836,1748388358.82635
6023,1091849,1748388359.81255
6024,14764,1748388360.55796
6025,190141,1748388360.57199
6026,1091828,1748388371.70227
6027,298830,1748388375.23170
6028,565027,1748388377.95777
6029,772177,1748388381.95537
6030,772176,1748388381.95811
6031,772175,1748388383.25424
6032,772174,1748388383.26960
6033,887918,1748388386.13046
6034,193346,1748388390.60299
6035,1091787,1748388398.11622
6036,322624,1748388411.10483
6037,1091591,1748388416.61189
6038,439467,1748388417.13847
6039,272684,1748388419.79248
6040,1085653,1748388425.63499
6041,1091859,1748388425.75101
6042,15481,1748388425.80544
6043,355384,1748388433.95182
6044,772269,1748388433.98591
6045,772173,1748388434.01244
6046,1091834,1748388434.01738
6047,772267,1748388434.03218
6048,772263,1748388434.03499
6049,772271,1748388434.03504
6050,772266,1748388434.04360
6051,2215,1748388438.01305
6052,330592,1748388441.69034
6053,401145,1748388443.32231
6054,1091851,1748388443.32713
6055,271678,1748388450.95213
6056,287052,1748388461.56301
6057,247684,1748388465.56477
6058,623388,1748388478.37173
6059,867285,1748388481.67241
6060,455282,1748388485.67356
6061,22090,1748388488.88120
6062,245373,1748388491.11096
6063,392891,1748388501.44888
6064,1043152,1748388501.45313
6065,4888,1748388514.13399
6066,567613,1748388522.18542
6067,518745,1748388529.67189
6068,1091778,1748388532.09255
6069,772123,1748388532.45288
6070,772125,1748388533.66028
6071,772085,1748388535.10609
6072,772124,1748388535.10750
6073,772122,1748388535.10926
6074,772137,1748388535.16572
6075,772260,1748388539.12332
6076,537378,1748388541.59321
6077,682039,1748388543.12842
6078,1091845,1748388556.22634
6079,272568,1748388560.80249
6080,397868,1748388572.99415
6081,451669,1748388576.99625
6082,1091785,1748388577.10677
6083,292011,1748388580.99748
6084,3761,1748388581.27936
6085,1091802,1748388585.00925
6086,18937,1748388585.01692
6087,427383,1748388588.77302
6088,860682,1748388588.87357
6089,582307,1748388592.88052
6090,248052,1748388592.90124
6091,556404,1748388604.37456
6092,239174,1748388605.36215
6093,193435,1748388609.39576
6094,1091870,1748388613.68601
6095,17211,1748388618.77861
6096,772279,1748388623.56822
6097,418459,1748388624.31301
6098,1091861,1748388624.90853
6099,281169,1748388628.33548
6100,366966,1748388628.93968
6101,369863,1748388645.22915
6102,4910,1748388645.78290
6103,1091874,1748388650.58792
6104,311327,1748388653.71243
6105,1493,1748388659.82205
6106,245333,1748388659.82449
6107,1091855,1748388663.85415
6108,5254,1748388667.83886
6109,1091858,1748388668.13271
6110,273545,1748388668.23552
6111,771690,1748388671.85163
6112,1091853,1748388671.95158
6113,267392,1748388674.82690
6114,1005872,1748388675.86407
6115,443503,1748388676.86865
6116,1091881,1748388676.87989
6117,14730,1748388679.88159
6118,273383,1748388680.89125
6119,300330,1748388681.34616
6120,489059,1748388684.90154
6121,502954,1748388684.91681
6122,257035,1748388685.02936
6123,1091882,1748388685.24381
6124,7237,1748388685.25819
6125,22253,1748388688.89640
6126,273417,1748388689.27881
6127,189704,1748388690.23161
6128,517036,1748388690.51905
6129,262504,1748388693.28536
6130,272509,1748388697.29156
6131,566043,1748388701.07396
6132,772313,1748388701.10455
6133,772264,1748388701.31276
6134,772311,1748388701.42771
6135,772265,1748388702.57793
6136,772273,1748388702.57957
6137,772270,1748388702.59354
6138,772317,1748388702.60722
6139,772702,1748388702.66349
6140,772312,1748388702.69118
6141,507,1748388702.70597
6142,1091262,1748388702.70713
6143,317344,1748388716.08329
6144,772268,1748388721.79209
6145,772261,1748388721.81342
6146,315204,1748388722.56327
6147,212511,1748388730.48933
6148,362648,1748388733.75434
6149,341342,1748388734.49490
6150,410577,1748388735.26308
6151,423694,1748388735.26508
6152,992781,1748388750.11216
6153,772010,1748388754.11286
6154,248560,1748388754.53299
6155,276057,1748388755.91977
6156,551873,1748388757.74617
6157,273490,1748388757.74770
6158,1091835,1748388758.53448
6159,270240,1748388764.54035
6160,407230,1748388768.52822
6161,10956,1748388768.91044
6162,247870,1748388768.93514
6163,256059,1748388774.52070
6164,326081,1748388775.62555
6165,299257,1748388786.69214
6166,453911,1748388786.72429
6167,1091813,1748388787.88516
6168,669660,1748388790.64536
6169,313411,1748388791.88487
6170,272905,1748388794.65464
6171,383153,1748388794.65506
6172,307012,1748388803.54652
6173,528690,1748388807.55160
6174,1091844,1748388811.56678
6175,644823,1748388812.64708
6176,244162,1748388815.36291
6177,252832,1748388819.36420
6178,1091884,1748388824.05399
6179,263302,1748388826.65628
6180,432022,1748388832.50050
6181,1091886,1748388832.51643
6182,1091860,1748388836.82041
6183,15006,1748388852.81791
6184,1091483,1748388853.13654
6185,237445,1748388853.43142
6186,10906,1748388853.43678
6187,326765,1748388853.45047
6188,470051,1748388853.66198
6189,1091888,1748388857.67930
6190,395353,1748388865.26718
6191,22630,1748388869.26031
6192,409013,1748388869.30672
6193,276811,1748388873.26252
6194,563110,1748388884.46861
6195,449680,1748388884.93756
6196,970943,1748388892.03905
6197,194319,1748388892.99937
6198,314518,1748388896.05055
6199,1091893,1748388896.65955
6200,263009,1748388900.07123
6201,1091892,1748388900.72532
6202,565812,1748388902.77243
6203,326777,1748388910.76949
6204,9017,1748388910.77947
6205,1020059,1748388910.96664
6206,1091847,1748388922.75438
6207,404330,1748388922.75616
6208,591204,1748388922.76930
6209,1091879,1748388923.89141
6210,256523,1748388923.90327
6211,772315,1748388924.47982
6212,4642,1748388926.58153
6213,374808,1748388928.50311
6214,643289,1748388930.57991
6215,423457,1748388930.77532
6216,1091780,1748388932.50525
6217,12418,1748388934.77962
6218,562901,1748388938.78925
6219,375393,1748388952.00628
6220,569450,1748388952.64736
6221,23887,1748388953.01022
6222,353962,1748388954.47202
6223,1091895,1748388954.48056
6224,445741,1748388956.01197
6225,891223,1748388956.01402
6226,277433,1748388958.48751
6227,1091865,1748388958.50272
6228,1087675,1748388967.96478
6229,995407,1748388977.01785
6230,10218,1748388979.71639
6231,1091891,1748388981.12809
6232,3652,1748388985.49902
6233,342015,1748388992.70770
6234,1091878,1748388992.72139
6235,243800,1748388992.91595
6236,827084,1748389008.82937
6237,1091519,1748389021.66900
6238,533814,1748389022.60234
6239,305976,1748389022.62171
6240,1091898,1748389022.63043
6241,656588,1748389026.02396
6242,1091866,1748389029.31744
6243,192195,1748389036.75843
6244,16601,1748389036.76004
6245,1091887,1748389040.76707
6246,442327,1748389043.93957
6247,535248,1748389048.75196
6248,432583,1748389052.76671
6249,1091864,1748389055.89632
6250,1091872,1748389056.77124
6251,340633,1748389056.78689
6252,1010818,1748389059.86701
6253,1052000,1748389059.89758
6254,250505,1748389060.77885
6255,209556,1748389068.58216
6256,390751,1748389072.57671
6257,237421,1748389072.59257
6258,227997,1748389072.60091
6259,918683,1748389072.85681
6260,8451,1748389081.47805
6261,188450,1748389083.01999
6262,188862,1748389086.80164
6263,524390,1748389087.03166
6264,501923,1748389091.69308
6265,434762,1748389095.03719
6266,519142,1748389096.73969
6267,288660,1748389096.74734
6268,1091896,1748389097.12882
6269,12569,1748389103.05896
6270,341728,1748389105.34199
6271,273338,1748389113.37253
6272,1091806,1748389113.37832
6273,282120,1748389117.37564
6274,525693,1748389118.67976
6275,2383,1748389123.28721
6276,576728,1748389130.83848
6277,544047,1748389130.85298
6278,254315,1748389133.30870
6279,448155,1748389134.84972
6280,513337,1748389134.85552
6281,433778,1748389146.14624
6282,236413,1748389151.22228
6283,551324,1748389160.00503
6284,3095,1748389164.56582
6285,883761,1748389173.07412
6286,1041475,1748389176.48429
6287,560828,1748389177.06432
6288,1091914,1748389186.12639
6289,860,1748389186.14035
6290,540396,1748389189.39940
6291,438243,1748389194.60789
6292,3872,1748389207.65272
6293,1091909,1748389211.71753
6294,195769,1748389217.17689
6295,307444,1748389223.41433
6296,607154,1748389226.34935
6297,617394,1748389227.41138
6298,466204,1748389231.23780
6299,237531,1748389231.42780
6300,308572,1748389239.45336
6301,1049988,1748389240.54431
6302,1091912,1748389242.09214
6303,23341,1748389243.45855
6304,275508,1748389244.55448
6305,1091906,1748389247.46855
6306,192196,1748389250.84267
6307,1091913,1748389252.53136
6308,646083,1748389254.79403
6309,1091880,1748389254.80434
6310,528836,1748389258.79683
6311,624829,1748389260.87666
6312,1091917,1748389265.18226
6313,354844,1748389275.73609
6314,1091854,1748389276.76350
6315,377545,1748389277.33486
6316,554739,1748389280.58688
6317,198783,1748389280.77842
6318,499003,1748389285.65687
6319,495559,1748389288.79562
6320,985320,1748389292.84454
6321,564632,1748389296.27110
6322,1000008,1748389296.77089
6323,688985,1748389300.22776
6324,557322,1748389302.44649
6325,190470,1748389302.55669
6326,1091871,1748389308.89390
6327,1091868,1748389312.39357
6328,572383,1748389312.96844
6329,268125,1748389312.98492
6330,683811,1748389316.40135
6331,562904,1748389319.62079
6332,1656,1748389320.46014
6333,935109,1748389320.47355
6334,11425,1748389324.38671
6335,866766,1748389332.43803
6336,1091776,1748389332.95308
6337,1022841,1748389334.65080
6338,190607,1748389340.02200
6339,21829,1748389345.60038
6340,1091904,1748389346.99837
